"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"16555396264";"1590	";"BRACELETE ONDULADO ABERTO BANHO OURO 18K- BRCT137";"UN";"7113.20.00";"0";"98,50";"0,00";"";"Ativo";"6,00";"35,71";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"35,71";"0,0000";"0,0000";"0,0000";"";""
"16555388006";"1589	";"BRACELETE TUBO GROSSO TORCIDO BANHO OURO 18K- BRCT151";"UN";"7113.20.00";"0";"149,90";"0,00";"";"Ativo";"4,00";"51,80";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"51,80";"0,0000";"0,0000";"0,0000";"";""
"16555381941";"1588	";"BRACELETE TUBO 3MM ABERTO BANHO OURO 18K- BRCT108";"UN";"7113.20.00";"0";"125,90";"0,00";"";"Ativo";"3,00";"40,98";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"40,98";"0,0000";"0,0000";"0,0000";"";""
"16555378792";"1587	";"BRACELETE INSPIRACAO ALTA JOALHERIA BANHO OURO 18K- BRCT104";"UN";"7113.20.00";"0";"199,90";"0,00";"";"Ativo";"1,00";"95,00";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"95,00";"0,0000";"0,0000";"0,0000";"";""
"16555371977";"1586	";"BRACELETE FIO ZIRCONIA CRAVEJADO BANH OURO 18K-BRCT102";"UN";"7113.20.00";"0";"179,90";"0,00";"";"Ativo";"3,00";"65,00";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"65,00";"0,0000";"0,0000";"0,0000";"";""
"16555190040";"1585	";"ANEL SNAKE CRAVEJADO BANHO OURO 18K- AGF1261";"UN";"7113.20.00";"0";"109,90";"0,00";"";"Ativo";"7,00";"35,23";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"35,23";"0,0000";"0,0000";"0,0000";"";""
"16555186905";"1584	";"ANEL ONDULADO ORGANICO BANHO OURO 18K- AGF1104";"UN";"7113.20.00";"0";"69,90";"0,00";"";"Ativo";"2,00";"18,55";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"18,55";"0,0000";"0,0000";"0,0000";"";""
"16555181497";"1583	";"ANEL TRIPLO ASPIRAL BANHO OURO 18K - AGF1182";"UN";"7113.20.00";"0";"85,90";"0,00";"";"Ativo";"4,00";"26,41";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"26,41";"0,0000";"0,0000";"0,0000";"";""
"16555158470";"1582	";"ANEL CORACAO MICRO ZIRCONIA BANH OURO 18K - AGF1003";"UN";"7113.20.00";"0";"95,00";"0,00";"";"Ativo";"4,00";"25,35";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"25,35";"0,0000";"0,0000";"0,0000";"";""
"16555155835";"1581	";"ANEL LOSANGO LISO BANHO OURO 18K - AGF1069";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"1,00";"28,71";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"28,71";"0,0000";"0,0000";"0,0000";"";""
"16555060276";"1580	";"ANEL NOSSA SENHORA SAFIRA BANHO OURO 18K - AGF1026";"UN";"7113.20.00";"0";"94,50";"0,00";"";"Ativo";"7,00";"28,27";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"28,27";"0,0000";"0,0000";"0,0000";"";""
"16555058150";"1579	";"ANEL PRINCESA RET CRAVEJADO SAFIRA BANH OURO 18K- AGF793A";"UN";"7113.20.00";"0";"99,00";"0,00";"";"Ativo";"8,00";"21,99";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"21,99";"0,0000";"0,0000";"0,0000";"";""
"16555056433";"1578	";"ANEL PRINCESA OVAL CRAVEJ AQUA BANH OURO18K -AGF794A";"UN";"7113.20.00";"0";"99,00";"0,00";"";"Ativo";"9,00";"21,99";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"21,99";"0,0000";"0,0000";"0,0000";"";""
"16555054524";"1577	";"ANEL CHUVEIRINHO LILAS CRAVEJ BANH OURO 18K - AGF1244";"UN";"7113.20.00";"0";"109,00";"0,00";"";"Ativo";"3,00";"28,52";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"28,52";"0,0000";"0,0000";"0,0000";"";""
"16555052776";"1576	";"ANEL PRINCESA RET CRAVEJADO AQUA - AGF793";"UN";"7113.20.00";"0";"99,00";"0,00";"";"Ativo";"8,00";"21,99";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"21,99";"0,0000";"0,0000";"0,0000";"";""
"16555051136";"1575	";"ANEL CORACAO CRAVEJADO SAFIRA BANH OURO 18K- AGF792A";"UN";"7113.20.00";"0";"99,00";"0,00";"";"Ativo";"7,00";"21,99";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"21,99";"0,0000";"0,0000";"0,0000";"";""
"16555044782";"1574	";"ANEL COM CORACAO ZIRCONIA BANHO OURO 18K - AGF661";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"8,00";"26,07";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"26,07";"0,0000";"0,0000";"0,0000";"";""
"16555042937";"1573	";"ANEL EM X CRAVEJADO BANHO OURO 18K - AGF723";"UN";"7113.20.00";"0";"109,90";"0,00";"";"Ativo";"5,00";"33,70";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"33,70";"0,0000";"0,0000";"0,0000";"";""
"16555040574";"1572	";"ANEL PREGO CRAVEJADO BANHO OURO 18K - AGF617";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"5,00";"21,66";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"21,66";"0,0000";"0,0000";"0,0000";"";""
"16555038395";"1571	";"ANEL ABERTO CRAVEJADO ZIRCONIA BANHO OURO 18K- AGF1248";"UN";"7113.20.00";"0";"93,50";"0,00";"";"Ativo";"12,00";"29,61";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"29,61";"0,0000";"0,0000";"0,0000";"";""
"16555015711";"1570	";"ANEL DUPLO CRAVEJADO BANHO OURO 18K - AGF1240";"UN";"7113.20.00";"0";"149,90";"0,00";"";"Ativo";"6,00";"50,39";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"50,39";"0,0000";"0,0000";"0,0000";"";""
"16555012600";"1569	";"ANEL CRAVEJADO QUADRADO BANHO OURO 18K - AGF1250";"UN";"7113.20.00";"0";"109,90";"0,00";"";"Ativo";"6,00";"29,67";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"29,67";"0,0000";"0,0000";"0,0000";"";""
"16554996328";"1568	";"ANEL CRAVEJADO LARGO BANH OURO 18K- AGF828";"UN";"7113.20.00";"0";"119,90";"0,00";"";"Ativo";"7,00";"37,94";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"37,94";"0,0000";"0,0000";"0,0000";"";""
"16554984196";"1567	";"ANEL LISO TRIPLO BANHO OURO 18K - AGF1059";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"7,00";"28,71";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"28,71";"0,0000";"0,0000";"0,0000";"";""
"16554976541";"1566	";"ANEL DUPLO QUADRADO LISO E CRAVEJADO BANH OURO 18K-AGF1099";"UN";"7113.20.00";"0";"87,90";"0,00";"";"Ativo";"7,00";"27,56";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"27,56";"0,0000";"0,0000";"0,0000";"";""
"16554961229";"1565	";"ANEL CRAVEJADO COM CORACOES BANHO OURO 18K- AGF1209";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"11,00";"23,05";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"23,05";"0,0000";"0,0000";"0,0000";"";""
"16554950447";"1564	";"ANEL FLOR COM PEDRAS BANHO OURO 18K- AGF1198";"UN";"7113.20.00";"0";"95,00";"0,00";"";"Ativo";"2,00";"30,62";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"30,62";"0,0000";"0,0000";"0,0000";"";""
"16554943433";"1563	";"ANEL FLOR ABERTO C ZIRCONIA BANHO OURO 18K- AGF1190";"UN";"7113.20.00";"0";"95,00";"0,00";"";"Ativo";"10,00";"30,67";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"30,67";"0,0000";"0,0000";"0,0000";"";""
"16543460426";"1562	";"PINGENTE CORACAO GRANDE PRATA 925 PONTO LUZ - PNG0491";"UN";"7113.11.00";"0";"67,90";"0,00";"";"Ativo";"1,00";"19,52";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"19,52";"0,0000";"0,0000";"0,0000";"";""
"16543458151";"1561	";"PINGENTE PONTO LUZ GRANDE PRATA 925- PNG0457";"UN";"7113.11.00";"0";"59,90";"0,00";"";"Ativo";"1,00";"14,42";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,42";"0,0000";"0,0000";"0,0000";"";""
"16543454096";"1560	";"PINGENTE CORACAO PRATA 925 PONTO LUZ - PNG0207";"UN";"7113.11.00";"0";"56,90";"0,00";"";"Ativo";"0,00";"15,84";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"15,84";"0,0000";"0,0000";"0,0000";"";""
"16543443322";"1559	";"PINGENTE REDONDO PONTO LUZ PEQ PRATA 925- PNG1394";"UN";"7113.11.00";"0";"47,90";"0,00";"";"Ativo";"0,00";"12,80";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,80";"0,0000";"0,0000";"0,0000";"";""
"16538364479";"1558	";"CORRENTE VENEZIANA PONTO LUZ ESTRELA PRATA 925 - 1558";"UN";"7113.11.00";"0";"109,90";"0,00";"";"Ativo";"0,00";"34,23";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"34,23";"0,0000";"0,0000";"0,0000";"";""
"16538123530";"1557	";"BRINCO PEDRAS DUPLO COLORIDO BANH OURO 18K- 1557";"UN";"7113.20.00";"0";"44,90";"0,00";"";"Ativo";"1,00";"11,47";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,47";"0,0000";"0,0000";"0,0000";"";""
"16538113917";"1556	";"BRINCO CORACAO PONTO LUZ VERDE GG BANH OURO 18K - 1556";"UN";"7113.20.00";"0";"65,90";"0,00";"";"Ativo";"0,00";"12,50";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,50";"0,0000";"0,0000";"0,0000";"";""
"16538109348";"1555	";"BRINCO PONTO LUZ CORACAO ROSA RODIO BRANCO - 1555";"UN";"7113.20.00";"0";"29,90";"0,00";"";"Ativo";"2,00";"5,20";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"5,20";"0,0000";"0,0000";"0,0000";"";""
"16536292144";"1554	";"GARGANTILHA FILHA MULTICOR BANH OURO 18K - DZ8027";"UN";"7113.20.00";"0";"149,00";"0,00";"";"Ativo";"1,00";"24,56";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"24,56";"0,0000";"0,0000";"0,0000";"";""
"16524108503";"1553	";"BOLSA MEDIA LUXO COM CORACAO - LX15";"UN";"4202.22.20";"0";"175,90";"0,00";"";"Ativo";"1,00";"77,38";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"77,38";"0,0000";"0,0000";"0,0000";"";""
"16524086695";"1552	";"BOLSA KIMTINO COM FIVELAS E BOTAO - LX276";"UN";"4202.92.00";"0";"174,90";"0,00";"";"Ativo";"2,00";"77,38";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"77,38";"0,0000";"0,0000";"0,0000";"";""
"16522234636";"1551	";"BOLSA QUADRADA ALCA TRANCADA MISS DONG - DF090";"UN";"4202.92.00";"0";"154,90";"0,00";"";"Ativo";"-2,00";"54,98";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"54,98";"0,0000";"0,0000";"0,0000";"";""
"16520526262";"1550	";"BOLSA COM ALCA CORRENTE MEDIA TRABALHADA- 2709";"UN";"4202.92.00";"0";"79,90";"0,00";"";"Ativo";"2,00";"34,49";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"34,49";"0,0000";"0,0000";"0,0000";"";""
"16515081299";"1549	";"PINGENTE MENINO C ZIRC BANH OURO 18K-P16581D";"UN";"7113.20.00";"0";"32,90";"0,00";"";"Ativo";"0,00";"5,18";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"5,18";"0,0000";"0,0000";"0,0000";"";""
"16514529139";"1548	";"PULSEIRA COM ZIRCONIAS BANH OURO 18K - L2149";"UN";"7113.20.00";"0";"97,50";"0,00";"";"Ativo";"1,00";"18,95";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"18,95";"0,0000";"0,0000";"0,0000";"";""
"16513966787";"1547	";"PULSEIRA DUPLA CORRENTARIA BANH OURO18K-PL05061";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"0,00";"17,76";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"17,76";"0,0000";"0,0000";"0,0000";"";""
